Kommune;ID;Enhed;Opgave;Kanal;Type;Afslutning;Blanket;Dato;StartTidspunkt;SlutTidspunkt;Datakilde;Er borgeren over eller under 65 år?;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259bygogplan;02.00.02;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259plads;17.13.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259plads;17.13.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259plads;17.13.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259plads;17.13.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259plads;17.13.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259plads;17.13.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259plads;17.13.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259plads;17.13.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259plads;17.13.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259plads;17.13.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259plads;17.13.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259plads;17.13.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259plads;17.13.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259plads;17.13.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259skole;17.20.01;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;;09.13.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;;09.13.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;;09.13.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;;09.13.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;;09.13.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;;09.13.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;;09.13.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;;09.13.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;;09.13.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;;09.13.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;;09.13.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;;09.13.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;;09.13.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;;09.13.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;;09.13.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;;09.13.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;;09.13.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;;09.13.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;;09.13.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259kultur;18.15.12;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259kultur;18.15.12;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259kultur;18.15.12;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259kultur;18.15.12;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259kultur;18.15.12;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259kultur;18.15.12;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259kultur;18.15.12;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259kultur;18.15.12;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259kultur;18.15.12;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.01.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.01.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.01.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.01.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.01.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.01.00;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.05;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.05;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.05;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.05;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.05;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.05;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.05;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.05;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.05;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.05;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
Køge;259;259borgerservice;23.05.10;WEB;VEJL;STRAKS;NEJ;21-10-2013 00:00:00;21-10-2013 00:00:00;21-10-2013 00:00:00;DetDigitaleLandkort;;
